# Sampling period is 1000000 ns
pid.s.error;spindle-vel-fb-rpm-abs-filtered;pid.s.feedback
2.26244343891398;496.24060150375948;496.24060150375948
3.75939849624052;496.48946840521558;496.48946840521558
3.51053159478442;495.24762381190601;495.24762381190601
4.75237618809399;497.56097560975621;497.56097560975621
2.43902439024379;496.48946840521558;496.48946840521558
3.51053159478442;496.24060150375948;496.24060150375948
3.75939849624052;495.86776859504135;495.86776859504135
4.13223140495865;498.53372434017592;498.53372434017592
1.46627565982408;495.49549549549556;495.49549549549556
4.50450450450444;496.98795180722897;496.98795180722897
3.01204819277103;497.23756906077364;497.23756906077364
2.76243093922636;498.23855057876193;498.23855057876193
1.76144942123807;494.66537342386033;494.66537342386033
5.33462657613967;498.74055415617141;498.74055415617141
1.25944584382859;495.99198396793588;495.99198396793588
4.00801603206412;497.66718506998450;497.66718506998450
2.33281493001550;493.70764762826730;493.70764762826730
6.29235237173270;498.23855057876193;498.23855057876193
1.76144942123807;495.49549549549556;495.49549549549556
4.50450450450444;497.23756906077364;497.23756906077364
2.76243093922636;495.49549549549556;495.49549549549556
4.50450450450444;497.98792756539240;497.98792756539240
2.01207243460760;496.35036496350375;496.35036496350375
3.64963503649625;496.48946840521558;496.48946840521558
3.51053159478442;498.99193548387098;498.99193548387098
1.00806451612902;496.24060150375948;496.24060150375948
3.75939849624052;497.98792756539240;497.98792756539240
2.01207243460760;496.24060150375948;496.24060150375948
3.75939849624052;498.74055415617141;498.74055415617141
1.25944584382859;495.74361542313466;495.74361542313466
4.25638457686534;496.98795180722897;496.98795180722897
3.01204819277103;498.04687500000011;498.04687500000011
1.95312499999989;497.73755656108602;497.73755656108602
2.26244343891398;497.23756906077364;497.23756906077364
2.76243093922636;498.53372434017592;498.53372434017592
1.46627565982408;498.74055415617141;498.74055415617141
1.25944584382859;496.24060150375948;496.24060150375948
3.75939849624052;497.92531120331955;497.92531120331955
2.07468879668045;497.31838127742571;497.31838127742571
2.68161872257429;498.23855057876193;498.23855057876193
1.76144942123807;495.99198396793588;495.99198396793588
4.00801603206412;496.73858504766690;496.73858504766690
3.26141495233310;499.02152641878678;499.02152641878678
0.97847358121322;496.98795180722897;496.98795180722897
3.01204819277103;496.24060150375948;496.24060150375948
3.75939849624052;499.49545913218975;499.49545913218975
0.50454086781025;497.80380673499275;497.80380673499275
2.19619326500725;495.99198396793588;495.99198396793588
4.00801603206412;500.00000000000006;500.00000000000006
-0.00000000000006;497.73755656108602;497.73755656108602
2.26244343891398;498.74055415617141;498.74055415617141
1.25944584382859;494.25861208187723;494.25861208187723
5.74138791812277;501.01214574898785;501.01214574898785
-1.01214574898785;496.24060150375948;496.24060150375948
3.75939849624052;496.59201557935739;496.59201557935739
3.40798442064261;497.48743718592965;497.48743718592965
2.51256281407035;499.24357034795770;499.24357034795770
0.75642965204230;495.99198396793588;495.99198396793588
4.00801603206412;498.53372434017592;498.53372434017592
1.46627565982408;496.48946840521558;496.48946840521558
3.51053159478442;498.48942598187313;498.48942598187313
1.51057401812687;496.48946840521558;496.48946840521558
3.51053159478442;498.99193548387098;498.99193548387098
1.00806451612902;497.23756906077364;497.23756906077364
2.76243093922636;496.59201557935739;496.59201557935739
3.40798442064261;499.74760222110046;499.74760222110046
0.25239777889954;497.73755656108602;497.73755656108602
2.26244343891398;497.98792756539240;497.98792756539240
2.01207243460760;498.04687500000011;498.04687500000011
1.95312499999989;500.26055237102662;500.26055237102662
-0.26055237102662;497.07602339181290;497.07602339181290
2.92397660818710;497.73755656108602;497.73755656108602
2.26244343891398;500.75872534142644;500.75872534142644
-0.75872534142644;498.77750611246950;498.77750611246950
1.22249388753050;498.23855057876193;498.23855057876193
1.76144942123807;499.74760222110046;499.74760222110046
0.25239777889954;499.26578560939794;499.26578560939794
0.73421439060206;496.24060150375948;496.24060150375948
3.75939849624052;500.25265285497733;500.25265285497733
-0.25265285497733;499.24357034795770;499.24357034795770
0.75642965204230;497.23756906077364;497.23756906077364
2.76243093922636;497.23756906077364;497.23756906077364
2.76243093922636;500.24521824423738;500.24521824423738
-0.24521824423738;496.73858504766690;496.73858504766690
3.26141495233310;496.73858504766690;496.73858504766690
3.26141495233310;500.00000000000011;500.00000000000011
-0.00000000000011;496.98795180722897;496.98795180722897
3.01204819277103;497.73755656108602;497.73755656108602
2.26244343891398;498.23855057876193;498.23855057876193
1.76144942123807;498.23855057876193;498.23855057876193
1.76144942123807;495.86776859504135;495.86776859504135
4.13223140495865;499.49545913218975;499.49545913218975
0.50454086781025;497.15173485240803;497.15173485240803
2.84826514759197;496.59201557935739;496.59201557935739
3.40798442064261;496.98795180722897;496.98795180722897
3.01204819277103;499.24357034795770;499.24357034795770
0.75642965204230;497.73755656108602;497.73755656108602
2.26244343891398;496.10894941634245;496.10894941634245
3.89105058365755;498.23855057876193;498.23855057876193
1.76144942123807;498.99193548387098;498.99193548387098
1.00806451612902;496.48946840521558;496.48946840521558
3.51053159478442;496.73858504766690;496.73858504766690
3.26141495233310;500.73637702503697;500.73637702503697
-0.73637702503697;495.99198396793588;495.99198396793588
4.00801603206412;498.74055415617141;498.74055415617141
1.25944584382859;497.98792756539240;497.98792756539240
2.01207243460760;498.29018075232062;498.29018075232062
1.70981924767938;495.86776859504135;495.86776859504135
4.13223140495865;498.23855057876193;498.23855057876193
1.76144942123807;498.23855057876193;498.23855057876193
1.76144942123807;496.35036496350375;496.35036496350375
3.64963503649625;496.24060150375948;496.24060150375948
3.75939849624052;499.49545913218975;499.49545913218975
0.50454086781025;497.73755656108602;497.73755656108602
2.26244343891398;494.50549450549454;494.50549450549454
5.49450549450546;497.56097560975621;497.56097560975621
2.43902439024379;496.48946840521558;496.48946840521558
3.51053159478442;497.73755656108602;497.73755656108602
2.26244343891398;493.76558603491281;493.76558603491281
6.23441396508719;498.74055415617141;498.74055415617141
1.25944584382859;495.99198396793588;495.99198396793588
4.00801603206412;495.24762381190601;495.24762381190601
4.75237618809399;495.00000000000000;495.00000000000000
5.00000000000000;497.48743718592965;497.48743718592965
2.51256281407035;495.49549549549556;495.49549549549556
4.50450450450444;496.10894941634245;496.10894941634245
3.89105058365755;496.98795180722897;496.98795180722897
3.01204819277103;496.73858504766690;496.73858504766690
3.26141495233310;497.40932642487053;497.40932642487053
2.59067357512947;495.24762381190601;495.24762381190601
4.75237618809399;497.07602339181290;497.07602339181290
2.92397660818710;495.99198396793588;495.99198396793588
4.00801603206412;496.73858504766690;496.73858504766690
3.26141495233310;495.24762381190601;495.24762381190601
4.75237618809399;497.98792756539240;497.98792756539240
2.01207243460760;496.10894941634245;496.10894941634245
3.89105058365755;496.24060150375948;496.24060150375948
3.75939849624052;498.23855057876193;498.23855057876193
1.76144942123807;496.48946840521558;496.48946840521558
3.51053159478442;497.73755656108602;497.73755656108602
2.26244343891398;495.99198396793588;495.99198396793588
4.00801603206412;498.53372434017592;498.53372434017592
1.46627565982408;495.49549549549556;495.49549549549556
4.50450450450444;498.44236760124608;498.44236760124608
1.55763239875392;494.01197604790423;494.01197604790423
5.98802395209577;499.51028403525959;499.51028403525959
0.48971596474041;495.00000000000000;495.00000000000000
5.00000000000000;496.98795180722897;496.98795180722897
3.01204819277103;496.98795180722897;496.98795180722897
3.01204819277103;498.99193548387098;498.99193548387098
1.00806451612902;495.49549549549556;495.49549549549556
4.50450450450444;498.53372434017592;498.53372434017592
1.46627565982408;496.73858504766690;496.73858504766690
3.26141495233310;496.73858504766690;496.73858504766690
3.26141495233310;495.99198396793588;495.99198396793588
4.00801603206412;498.99193548387098;498.99193548387098
1.00806451612902;496.83390160740385;496.83390160740385
3.16609839259615;495.49549549549556;495.49549549549556
4.50450450450444;498.18370524130773;498.18370524130773
1.81629475869227;498.29018075232062;498.29018075232062
1.70981924767938;497.73755656108602;497.73755656108602
2.26244343891398;496.24060150375948;496.24060150375948
3.75939849624052;498.48942598187313;498.48942598187313
1.51057401812687;497.56097560975621;497.56097560975621
2.43902439024379;495.74361542313466;495.74361542313466
4.25638457686534;500.25265285497733;500.25265285497733
-0.25265285497733;496.98795180722897;496.98795180722897
3.01204819277103;498.23855057876193;498.23855057876193
1.76144942123807;494.50549450549454;494.50549450549454
5.49450549450546;500.25265285497733;500.25265285497733
-0.25265285497733;497.07602339181290;497.07602339181290
2.92397660818710;495.99198396793588;495.99198396793588
4.00801603206412;496.73858504766690;496.73858504766690
3.26141495233310;499.24357034795770;499.24357034795770
0.75642965204230;496.48946840521558;496.48946840521558
3.51053159478442;498.29018075232062;498.29018075232062
1.70981924767938;497.48743718592965;497.48743718592965
2.51256281407035;497.48743718592965;497.48743718592965
2.51256281407035;496.73858504766690;496.73858504766690
3.26141495233310;498.99193548387098;498.99193548387098
1.00806451612902;497.98792756539240;497.98792756539240
2.01207243460760;497.23756906077364;497.23756906077364
2.76243093922636;498.29018075232062;498.29018075232062
1.70981924767938;497.23756906077364;497.23756906077364
2.76243093922636;497.48743718592965;497.48743718592965
2.51256281407035;497.23756906077364;497.23756906077364
2.76243093922636;500.49067713444560;500.49067713444560
-0.49067713444560;497.23756906077364;497.23756906077364
2.76243093922636;498.23855057876193;498.23855057876193
1.76144942123807;500.75872534142644;500.75872534142644
-0.75872534142644;498.99193548387098;498.99193548387098
1.00806451612902;497.73755656108602;497.73755656108602
2.26244343891398;498.29018075232062;498.29018075232062
1.70981924767938;499.74760222110046;499.74760222110046
0.25239777889954;496.48946840521558;496.48946840521558
3.51053159478442;499.02152641878678;499.02152641878678
0.97847358121322;498.23855057876193;498.23855057876193
1.76144942123807;498.99193548387098;498.99193548387098
1.00806451612902;498.04687500000011;498.04687500000011
1.95312499999989;498.48942598187313;498.48942598187313
1.51057401812687;499.47970863683668;499.47970863683668
0.52029136316332;496.35036496350375;496.35036496350375
3.64963503649625;500.25265285497733;500.25265285497733
-0.25265285497733;498.99193548387098;498.99193548387098
1.00806451612902;495.62682215743450;495.62682215743450
4.37317784256550;499.24357034795770;499.24357034795770
0.75642965204230;498.74055415617141;498.74055415617141
1.25944584382859;497.48743718592965;497.48743718592965
2.51256281407035;498.04687500000011;498.04687500000011
1.95312499999989;498.48942598187313;498.48942598187313
1.51057401812687;496.73858504766690;496.73858504766690
3.26141495233310;497.73755656108602;497.73755656108602
2.26244343891398;500.24521824423738;500.24521824423738
-0.24521824423738;497.66718506998450;497.66718506998450
2.33281493001550;498.48942598187313;498.48942598187313
1.51057401812687;498.53372434017592;498.53372434017592
1.46627565982408;499.49545913218975;499.49545913218975
0.50454086781025;497.73755656108602;497.73755656108602
2.26244343891398;498.53372434017592;498.53372434017592
1.46627565982408;499.24357034795770;499.24357034795770
0.75642965204230;496.98795180722897;496.98795180722897
3.01204819277103;498.53372434017592;498.53372434017592
1.46627565982408;498.44236760124608;498.44236760124608
1.55763239875392;497.80380673499275;497.80380673499275
2.19619326500725;496.98795180722897;496.98795180722897
3.01204819277103;499.24357034795770;499.24357034795770
0.75642965204230;497.98792756539240;497.98792756539240
2.01207243460760;496.83390160740385;496.83390160740385
3.16609839259615;498.23855057876193;498.23855057876193
1.76144942123807;496.98795180722897;496.98795180722897
3.01204819277103;498.48942598187313;498.48942598187313
1.51057401812687;495.99198396793588;495.99198396793588
4.00801603206412;500.00000000000011;500.00000000000011
-0.00000000000011;493.51944167497504;493.51944167497504
6.48055832502496;498.48942598187313;498.48942598187313
1.51057401812687;495.86776859504135;495.86776859504135
4.13223140495865;500.00000000000011;500.00000000000011
-0.00000000000011;492.53731343283584;492.53731343283584
7.46268656716416;498.48942598187313;498.48942598187313
1.51057401812687;496.48946840521558;496.48946840521558
3.51053159478442;498.48942598187313;498.48942598187313
1.51057401812687;494.01197604790423;494.01197604790423
5.98802395209577;499.75502204801580;499.75502204801580
0.24497795198420;495.99198396793588;495.99198396793588
4.00801603206412;496.48946840521558;496.48946840521558
3.51053159478442;496.73858504766690;496.73858504766690
3.26141495233310;497.98792756539240;497.98792756539240
2.01207243460760;497.23756906077364;497.23756906077364
2.76243093922636;495.14563106796123;495.14563106796123
4.85436893203877;498.48942598187313;498.48942598187313
1.51057401812687;497.73755656108602;497.73755656108602
2.26244343891398;495.99198396793588;495.99198396793588
4.00801603206412;496.98795180722897;496.98795180722897
3.01204819277103;498.77750611246950;498.77750611246950
1.22249388753050;497.23756906077364;497.23756906077364
2.76243093922636;496.63735126746002;496.63735126746002
3.36264873253998;498.53372434017592;498.53372434017592
1.46627565982408;496.73858504766690;496.73858504766690
3.26141495233310;497.23756906077364;497.23756906077364
2.76243093922636;494.50549450549454;494.50549450549454
5.49450549450546;500.75872534142644;500.75872534142644
-0.75872534142644;496.35036496350375;496.35036496350375
3.64963503649625;495.99198396793588;495.99198396793588
4.00801603206412;497.73755656108602;497.73755656108602
2.26244343891398;498.48942598187313;498.48942598187313
1.51057401812687;496.73858504766690;496.73858504766690
3.26141495233310;496.73858504766690;496.73858504766690
3.26141495233310;498.74055415617141;498.74055415617141
1.25944584382859;498.23855057876193;498.23855057876193
1.76144942123807;495.86776859504135;495.86776859504135
4.13223140495865;497.23756906077364;497.23756906077364
2.76243093922636;497.23756906077364;497.23756906077364
2.76243093922636;496.48946840521558;496.48946840521558
3.51053159478442;496.48946840521558;496.48946840521558
3.51053159478442;497.73755656108602;497.73755656108602
2.26244343891398;497.80380673499275;497.80380673499275
2.19619326500725;496.48946840521558;496.48946840521558
3.51053159478442;498.48942598187313;498.48942598187313
1.51057401812687;497.98792756539240;497.98792756539240
2.01207243460760;496.48946840521558;496.48946840521558
3.51053159478442;496.98795180722897;496.98795180722897
3.01204819277103;497.98792756539240;497.98792756539240
2.01207243460760;498.53372434017592;498.53372434017592
1.46627565982408;495.49549549549556;495.49549549549556
4.50450450450444;500.00000000000006;500.00000000000006
-0.00000000000006;496.73858504766690;496.73858504766690
3.26141495233310;497.73755656108602;497.73755656108602
2.26244343891398;497.80380673499275;497.80380673499275
2.19619326500725;499.49545913218975;499.49545913218975
0.50454086781025;497.48743718592965;497.48743718592965
2.51256281407035;496.98795180722897;496.98795180722897
3.01204819277103;500.49067713444560;500.49067713444560
-0.49067713444560;498.44236760124608;498.44236760124608
1.55763239875392;498.29018075232062;498.29018075232062
1.70981924767938;496.73858504766690;496.73858504766690
3.26141495233310;501.51975683890583;501.51975683890583
-1.51975683890583;495.86776859504135;495.86776859504135
4.13223140495865;500.25265285497733;500.25265285497733
-0.25265285497733;496.48946840521558;496.48946840521558
3.51053159478442;497.98792756539240;497.98792756539240
2.01207243460760;497.80380673499275;497.80380673499275
2.19619326500725;499.74760222110046;499.74760222110046
0.25239777889954;497.23756906077364;497.23756906077364
2.76243093922636;498.23855057876193;498.23855057876193
1.76144942123807;499.26578560939794;499.26578560939794
0.73421439060206;498.44236760124608;498.44236760124608
1.55763239875392;498.48942598187313;498.48942598187313
1.51057401812687;498.29018075232062;498.29018075232062
1.70981924767938;499.49545913218975;499.49545913218975
0.50454086781025;497.73755656108602;497.73755656108602
2.26244343891398;499.51028403525959;499.51028403525959
0.48971596474041;498.48942598187313;498.48942598187313
1.51057401812687;496.98795180722897;496.98795180722897
3.01204819277103;500.24521824423738;500.24521824423738
-0.24521824423738;498.99193548387098;498.99193548387098
1.00806451612902;498.48942598187313;498.48942598187313
1.51057401812687;500.49067713444560;500.49067713444560
-0.49067713444560;499.73971889640814;499.73971889640814
0.26028110359186;498.29018075232062;498.29018075232062
1.70981924767938;497.73755656108602;497.73755656108602
2.26244343891398;500.25265285497733;500.25265285497733
-0.25265285497733;497.80380673499275;497.80380673499275
2.19619326500725;497.73755656108602;497.73755656108602
2.26244343891398;499.49545913218975;499.49545913218975
0.50454086781025;499.02152641878678;499.02152641878678
0.97847358121322;497.73755656108602;497.73755656108602
2.26244343891398;499.24357034795770;499.24357034795770
0.75642965204230;500.00000000000006;500.00000000000006
-0.00000000000006;498.48942598187313;498.48942598187313
1.51057401812687;500.00000000000011;500.00000000000011
-0.00000000000011;499.74760222110046;499.74760222110046
0.25239777889954;498.23855057876193;498.23855057876193
1.76144942123807;500.24521824423738;500.24521824423738
-0.24521824423738;499.24357034795770;499.24357034795770
0.75642965204230;498.48942598187313;498.48942598187313
1.51057401812687;499.75502204801580;499.75502204801580
0.24497795198420;500.25265285497733;500.25265285497733
-0.25265285497733;498.48942598187313;498.48942598187313
1.51057401812687;499.26578560939794;499.26578560939794
0.73421439060206;499.21996879875195;499.21996879875195
0.78003120124805;499.75502204801580;499.75502204801580
0.24497795198420;498.23855057876193;498.23855057876193
1.76144942123807;498.74055415617141;498.74055415617141
1.25944584382859;500.00000000000011;500.00000000000011
-0.00000000000011;496.48946840521558;496.48946840521558
3.51053159478442;501.26582278481021;501.26582278481021
-1.26582278481021;497.98792756539240;497.98792756539240
2.01207243460760;497.56097560975621;497.56097560975621
2.43902439024379;496.98795180722897;496.98795180722897
3.01204819277103;501.01214574898785;501.01214574898785
-1.01214574898785;496.59201557935739;496.59201557935739
3.40798442064261;499.74760222110046;499.74760222110046
0.25239777889954;496.63735126746002;496.63735126746002
3.36264873253998;499.75502204801580;499.75502204801580
0.24497795198420;496.48946840521558;496.48946840521558
3.51053159478442;498.99193548387098;498.99193548387098
1.00806451612902;497.31838127742571;497.31838127742571
2.68161872257429;498.48942598187313;498.48942598187313
1.51057401812687;499.74760222110046;499.74760222110046
0.25239777889954;498.23855057876193;498.23855057876193
1.76144942123807;497.23756906077364;497.23756906077364
2.76243093922636;499.51028403525959;499.51028403525959
0.48971596474041;497.98792756539240;497.98792756539240
2.01207243460760;498.48942598187313;498.48942598187313
1.51057401812687;497.07602339181290;497.07602339181290
2.92397660818710;497.92531120331955;497.92531120331955
2.07468879668045;498.99193548387098;498.99193548387098
1.00806451612902;496.59201557935739;496.59201557935739
3.40798442064261;498.48942598187313;498.48942598187313
1.51057401812687;498.74055415617141;498.74055415617141
1.25944584382859;496.59201557935739;496.59201557935739
3.40798442064261;499.24357034795770;499.24357034795770
0.75642965204230;498.74055415617141;498.74055415617141
1.25944584382859;497.98792756539240;497.98792756539240
2.01207243460760;498.53372434017592;498.53372434017592
1.46627565982408;498.23855057876193;498.23855057876193
1.76144942123807;496.98795180722897;496.98795180722897
3.01204819277103;497.48743718592965;497.48743718592965
2.51256281407035;498.99193548387098;498.99193548387098
1.00806451612902;497.48743718592965;497.48743718592965
2.51256281407035;498.48942598187313;498.48942598187313
1.51057401812687;498.77750611246950;498.77750611246950
1.22249388753050;498.48942598187313;498.48942598187313
1.51057401812687;496.98795180722897;496.98795180722897
3.01204819277103;498.77750611246950;498.77750611246950
1.22249388753050;496.98795180722897;496.98795180722897
3.01204819277103;497.15173485240803;497.15173485240803
2.84826514759197;495.14563106796123;495.14563106796123
4.85436893203877;499.74760222110046;499.74760222110046
0.25239777889954;497.23756906077364;497.23756906077364
2.76243093922636;496.48946840521558;496.48946840521558
3.51053159478442;497.80380673499275;497.80380673499275
2.19619326500725;497.98792756539240;497.98792756539240
2.01207243460760;496.73858504766690;496.73858504766690
3.26141495233310;496.24060150375948;496.24060150375948
3.75939849624052;499.24357034795770;499.24357034795770
0.75642965204230;497.31838127742571;497.31838127742571
2.68161872257429;497.15173485240803;497.15173485240803
2.84826514759197;495.49549549549556;495.49549549549556
4.50450450450444;500.00000000000011;500.00000000000011
-0.00000000000011;496.73858504766690;496.73858504766690
3.26141495233310;497.48743718592965;497.48743718592965
2.51256281407035;499.51028403525959;499.51028403525959
0.48971596474041;497.73755656108602;497.73755656108602
2.26244343891398;497.98792756539240;497.98792756539240
2.01207243460760;498.74055415617141;498.74055415617141
1.25944584382859;499.49545913218975;499.49545913218975
0.50454086781025;497.73755656108602;497.73755656108602
2.26244343891398;499.02152641878678;499.02152641878678
0.97847358121322;497.48743718592965;497.48743718592965
2.51256281407035;498.74055415617141;498.74055415617141
1.25944584382859;497.73755656108602;497.73755656108602
2.26244343891398;499.75502204801580;499.75502204801580
0.24497795198420;496.98795180722897;496.98795180722897
3.01204819277103;498.99193548387098;498.99193548387098
1.00806451612902;500.00000000000011;500.00000000000011
-0.00000000000011;497.48743718592965;497.48743718592965
2.51256281407035;497.23756906077364;497.23756906077364
2.76243093922636;499.74760222110046;499.74760222110046
0.25239777889954;497.80380673499275;497.80380673499275
2.19619326500725;495.74361542313466;495.74361542313466
4.25638457686534;500.00000000000006;500.00000000000006
-0.00000000000006;497.23756906077364;497.23756906077364
2.76243093922636;497.73755656108602;497.73755656108602
2.26244343891398;495.49549549549556;495.49549549549556
4.50450450450444;499.74760222110046;499.74760222110046
0.25239777889954;497.73755656108602;497.73755656108602
2.26244343891398;497.07602339181290;497.07602339181290
2.92397660818710;499.24357034795770;499.24357034795770
0.75642965204230;498.99193548387098;498.99193548387098
1.00806451612902;498.48942598187313;498.48942598187313
1.51057401812687;499.26578560939794;499.26578560939794
0.73421439060206;498.48942598187313;498.48942598187313
1.51057401812687;497.98792756539240;497.98792756539240
2.01207243460760;498.74055415617141;498.74055415617141
1.25944584382859;499.51028403525959;499.51028403525959
0.48971596474041;498.99193548387098;498.99193548387098
1.00806451612902;497.48743718592965;497.48743718592965
2.51256281407035;500.24521824423738;500.24521824423738
-0.24521824423738;496.98795180722897;496.98795180722897
3.01204819277103;498.74055415617141;498.74055415617141
1.25944584382859;500.73637702503697;500.73637702503697
-0.73637702503697;497.98792756539240;497.98792756539240
2.01207243460760;498.96049896049897;498.96049896049897
1.03950103950103;500.24521824423738;500.24521824423738
-0.24521824423738;498.23855057876193;498.23855057876193
1.76144942123807;496.98795180722897;496.98795180722897
3.01204819277103;499.26578560939794;499.26578560939794
0.73421439060206;498.74055415617141;498.74055415617141
1.25944584382859;497.23756906077364;497.23756906077364
2.76243093922636;497.23756906077364;497.23756906077364
2.76243093922636;499.51028403525959;499.51028403525959
0.48971596474041;498.23855057876193;498.23855057876193
1.76144942123807;497.98792756539240;497.98792756539240
2.01207243460760;499.75502204801580;499.75502204801580
0.24497795198420;498.96049896049897;498.96049896049897
1.03950103950103;498.29018075232062;498.29018075232062
1.70981924767938;498.99193548387098;498.99193548387098
1.00806451612902;499.24357034795770;499.24357034795770
0.75642965204230;496.48946840521558;496.48946840521558
3.51053159478442;499.02152641878678;499.02152641878678
0.97847358121322;497.23756906077364;497.23756906077364
2.76243093922636;496.98795180722897;496.98795180722897
3.01204819277103;496.73858504766690;496.73858504766690
3.26141495233310;500.49067713444560;500.49067713444560
-0.49067713444560;496.73858504766690;496.73858504766690
3.26141495233310;497.48743718592965;497.48743718592965
2.51256281407035;498.48942598187313;498.48942598187313
1.51057401812687;498.04687500000011;498.04687500000011
1.95312499999989;497.92531120331955;497.92531120331955
2.07468879668045;495.74361542313466;495.74361542313466
4.25638457686534;500.49067713444560;500.49067713444560
-0.49067713444560;495.49549549549556;495.49549549549556
4.50450450450444;498.99193548387098;498.99193548387098
1.00806451612902;496.24060150375948;496.24060150375948
3.75939849624052;499.51028403525959;499.51028403525959
0.48971596474041;494.75262368815601;494.75262368815601
5.24737631184399;499.24357034795770;499.24357034795770
0.75642965204230;496.48946840521558;496.48946840521558
3.51053159478442;498.48942598187313;498.48942598187313
1.51057401812687;495.74361542313466;495.74361542313466
4.25638457686534;500.25265285497733;500.25265285497733
-0.25265285497733;496.48946840521558;496.48946840521558
3.51053159478442;497.56097560975621;497.56097560975621
2.43902439024379;497.73755656108602;497.73755656108602
2.26244343891398;497.73755656108602;497.73755656108602
2.26244343891398;496.59201557935739;496.59201557935739
3.40798442064261;498.48942598187313;498.48942598187313
1.51057401812687;496.89440993788821;496.89440993788821
3.10559006211179;497.23756906077364;497.23756906077364
2.76243093922636;497.07602339181290;497.07602339181290
2.92397660818710;498.48942598187313;498.48942598187313
1.51057401812687;497.73755656108602;497.73755656108602
2.26244343891398;496.48946840521558;496.48946840521558
3.51053159478442;498.04687500000011;498.04687500000011
1.95312499999989;497.98792756539240;497.98792756539240
2.01207243460760;495.74361542313466;495.74361542313466
4.25638457686534;497.23756906077364;497.23756906077364
2.76243093922636;497.98792756539240;497.98792756539240
2.01207243460760;495.86776859504135;495.86776859504135
4.13223140495865;495.24762381190601;495.24762381190601
4.75237618809399;497.40932642487053;497.40932642487053
2.59067357512947;497.48743718592965;497.48743718592965
2.51256281407035;497.31838127742571;497.31838127742571
2.68161872257429;494.75262368815601;494.75262368815601
